speed,Class,Region,Year,Month,Day,start_hour,start_minute,end_hour,end_minute,duration_min,start_hour_sin,start_hour_cos,quarter,day_of_year,region_activity
10537,X,6.2878585601617845,2004,1,7,10,14,10,33,633,0.49999999999999994,-0.8660254037844387,1,7,1.791759469228055
10537,M,6.2878585601617845,2004,1,7,3,43,4,21,261,0.7071067811865476,0.7071067811865476,1,7,1.791759469228055
10652,X,6.481577129276431,2004,7,25,5,39,5,58,358,0.9659258262890683,0.25881904510252074,3,207,0.6931471805599453
10672,M,6.511745329644728,2004,9,12,0,4,1,33,93,0.0,1.0,3,256,0.6931471805599453
10672,M,6.504288173536645,2004,9,12,1,36,1,41,101,0.25881904510252074,0.9659258262890683,3,256,0.6931471805599453
10691,X,6.539585955617669,2004,10,30,11,38,11,50,710,0.258819045102521,-0.9659258262890682,4,304,2.0794415416798357
10691,M,6.539585955617669,2004,10,30,16,18,16,37,997,-0.8660254037844385,-0.5000000000000004,4,304,2.0794415416798357
10691,M,6.539585955617669,2004,10,30,6,8,6,22,382,1.0,6.123233995736766e-17,4,304,2.0794415416798357
10691,M,6.539585955617669,2004,10,30,9,9,9,30,570,0.7071067811865476,-0.7071067811865475,4,304,2.0794415416798357
10691,M,6.539585955617669,2004,10,30,3,23,3,37,217,0.7071067811865476,0.7071067811865476,4,304,2.0794415416798357
10696,M,6.546785410760524,2004,11,3,15,35,15,55,955,-0.7071067811865471,-0.7071067811865479,4,308,2.1972245773362196
10696,M,6.539585955617669,2004,11,3,1,23,1,37,97,0.25881904510252074,0.9659258262890683,4,308,2.0794415416798357
10696,M,6.546785410760524,2004,11,3,15,35,15,55,955,-0.7071067811865471,-0.7071067811865479,4,308,2.1972245773362196
10696,M,6.539585955617669,2004,11,3,1,23,1,37,97,0.25881904510252074,0.9659258262890683,4,308,2.0794415416798357
10696,X,6.546785410760524,2004,11,6,0,11,0,42,42,0.0,1.0,4,311,2.1972245773362196
10696,M,6.546785410760524,2004,11,6,0,44,1,10,70,0.0,1.0,4,311,2.1972245773362196
10696,M,6.546785410760524,2004,11,6,1,40,2,8,128,0.25881904510252074,0.9659258262890683,4,311,2.1972245773362196
10696,X,6.546785410760524,2004,11,7,15,42,16,15,975,-0.7071067811865471,-0.7071067811865479,4,312,2.1972245773362196
10696,X,6.546785410760524,2004,11,9,16,59,17,32,1052,-0.8660254037844385,-0.5000000000000004,4,314,2.1972245773362196
10696,X,6.546785410760524,2004,11,10,1,59,2,20,140,0.25881904510252074,0.9659258262890683,4,315,2.1972245773362196
10715,M,6.573680166960646,2004,12,30,22,2,22,28,1348,-0.5000000000000004,0.8660254037844384,4,365,1.0986122886681098
10715,X,6.573680166960646,2005,1,1,0,1,0,39,39,0.0,1.0,1,1,1.0986122886681098
10720,X,6.580639137284949,2005,1,15,22,25,23,31,1411,-0.5000000000000004,0.8660254037844384,1,15,2.6390573296152584
10720,X,6.580639137284949,2005,1,15,0,22,1,2,62,0.0,1.0,1,15,2.6390573296152584
10720,X,6.580639137284949,2005,1,15,5,54,7,17,437,0.9659258262890683,0.25881904510252074,1,15,2.6390573296152584
10720,X,6.580639137284949,2005,1,15,4,26,4,36,276,0.8660254037844386,0.5000000000000001,1,15,2.6390573296152584
10720,M,6.577861357721047,2005,1,15,14,8,14,39,879,-0.4999999999999997,-0.8660254037844388,1,15,1.0986122886681098
10720,X,6.580639137284949,2005,1,15,22,25,23,31,1411,-0.5000000000000004,0.8660254037844384,1,15,2.6390573296152584
10720,X,6.580639137284949,2005,1,15,0,22,1,2,62,0.0,1.0,1,15,2.6390573296152584
10720,X,6.580639137284949,2005,1,15,5,54,7,17,437,0.9659258262890683,0.25881904510252074,1,15,2.6390573296152584
10720,X,6.580639137284949,2005,1,15,4,26,4,36,276,0.8660254037844386,0.5000000000000001,1,15,2.6390573296152584
10720,M,6.577861357721047,2005,1,15,14,8,14,39,879,-0.4999999999999997,-0.8660254037844388,1,15,1.0986122886681098
10720,X,6.580639137284949,2005,1,17,6,59,10,7,607,1.0,6.123233995736766e-17,1,17,2.6390573296152584
10720,X,6.580639137284949,2005,1,17,6,59,10,7,607,1.0,6.123233995736766e-17,1,17,2.6390573296152584
10720,X,6.580639137284949,2005,1,19,8,3,8,40,520,0.8660254037844387,-0.4999999999999998,1,19,2.6390573296152584
