0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
8040.0,6.18826412308259,2003.0,11.0,2.0,17.0,3.0,17.0,39.0,1059.0,-0.9659258262890684,-0.2588190451025206,4.0,306.0,2.302585092994046
10486.0,6.18826412308259,2003.0,11.0,2.0,17.0,3.0,17.0,39.0,1059.0,-0.9659258262890684,-0.2588190451025206,4.0,306.0,2.302585092994046
10488.0,6.192362489474872,2003.0,11.0,3.0,9.0,43.0,10.0,19.0,619.0,0.7071067811865476,-0.7071067811865475,4.0,307.0,1.6094379124341005
10488.0,6.192362489474872,2003.0,11.0,3.0,1.0,9.0,1.0,45.0,105.0,0.2588190451025207,0.9659258262890684,4.0,307.0,1.6094379124341005
10488.0,6.18826412308259,2003.0,11.0,3.0,15.0,26.0,15.0,43.0,943.0,-0.7071067811865471,-0.7071067811865479,4.0,307.0,2.302585092994046
10488.0,6.192362489474872,2003.0,11.0,3.0,9.0,43.0,10.0,19.0,619.0,0.7071067811865476,-0.7071067811865475,4.0,307.0,1.6094379124341005
10488.0,6.192362489474872,2003.0,11.0,3.0,1.0,9.0,1.0,45.0,105.0,0.2588190451025207,0.9659258262890684,4.0,307.0,1.6094379124341005
10488.0,6.18826412308259,2003.0,11.0,3.0,15.0,26.0,15.0,43.0,943.0,-0.7071067811865471,-0.7071067811865479,4.0,307.0,2.302585092994046
10486.0,6.18826412308259,2003.0,11.0,4.0,19.0,29.0,20.0,6.0,1206.0,-0.9659258262890684,0.2588190451025203,4.0,308.0,2.302585092994046
10501.0,6.218600119691729,2003.0,11.0,17.0,8.0,55.0,9.0,19.0,559.0,0.8660254037844387,-0.4999999999999998,4.0,321.0,1.3862943611198906
10501.0,6.2324480165505225,2003.0,11.0,18.0,9.0,23.0,11.0,1.0,661.0,0.7071067811865476,-0.7071067811865475,4.0,322.0,1.0986122886681098
10501.0,6.218600119691729,2003.0,11.0,18.0,8.0,12.0,8.0,59.0,539.0,0.8660254037844387,-0.4999999999999998,4.0,322.0,1.3862943611198906
10508.0,6.2324480165505225,2003.0,11.0,18.0,9.0,23.0,11.0,1.0,661.0,0.7071067811865476,-0.7071067811865475,4.0,322.0,1.0986122886681098
10508.0,6.218600119691729,2003.0,11.0,18.0,8.0,12.0,8.0,59.0,539.0,0.8660254037844387,-0.4999999999999998,4.0,322.0,1.3862943611198906
10536.0,8.182279739259018,2004.0,1.0,5.0,2.0,50.0,5.0,20.0,320.0,0.4999999999999999,0.8660254037844387,1.0,5.0,3.4339872044851463
10537.0,6.2878585601617845,2004.0,1.0,6.0,6.0,13.0,6.0,36.0,396.0,1.0,6.123233995736766e-17,1.0,6.0,1.791759469228055
10537.0,6.2878585601617845,2004.0,1.0,7.0,10.0,14.0,10.0,33.0,633.0,0.4999999999999999,-0.8660254037844387,1.0,7.0,1.791759469228055
10537.0,6.2878585601617845,2004.0,1.0,7.0,3.0,43.0,4.0,21.0,261.0,0.7071067811865476,0.7071067811865476,1.0,7.0,1.791759469228055
10537.0,6.2878585601617845,2004.0,1.0,7.0,10.0,14.0,10.0,33.0,633.0,0.4999999999999999,-0.8660254037844387,1.0,7.0,1.791759469228055
10537.0,6.2878585601617845,2004.0,1.0,7.0,3.0,43.0,4.0,21.0,261.0,0.7071067811865476,0.7071067811865476,1.0,7.0,1.791759469228055
10652.0,6.481577129276431,2004.0,7.0,25.0,5.0,39.0,5.0,58.0,358.0,0.9659258262890684,0.2588190451025207,3.0,207.0,0.6931471805599453
10672.0,6.511745329644728,2004.0,9.0,12.0,0.0,4.0,1.0,33.0,93.0,0.0,1.0,3.0,256.0,0.6931471805599453
10672.0,6.504288173536645,2004.0,9.0,12.0,1.0,36.0,1.0,41.0,101.0,0.2588190451025207,0.9659258262890684,3.0,256.0,0.6931471805599453
10691.0,6.539585955617669,2004.0,10.0,30.0,11.0,38.0,11.0,50.0,710.0,0.258819045102521,-0.9659258262890682,4.0,304.0,2.079441541679836
10691.0,6.539585955617669,2004.0,10.0,30.0,16.0,18.0,16.0,37.0,997.0,-0.8660254037844385,-0.5000000000000004,4.0,304.0,2.079441541679836
10691.0,6.539585955617669,2004.0,10.0,30.0,6.0,8.0,6.0,22.0,382.0,1.0,6.123233995736766e-17,4.0,304.0,2.079441541679836
10691.0,6.539585955617669,2004.0,10.0,30.0,9.0,9.0,9.0,30.0,570.0,0.7071067811865476,-0.7071067811865475,4.0,304.0,2.079441541679836
10691.0,6.539585955617669,2004.0,10.0,30.0,3.0,23.0,3.0,37.0,217.0,0.7071067811865476,0.7071067811865476,4.0,304.0,2.079441541679836
10696.0,6.546785410760524,2004.0,11.0,3.0,15.0,35.0,15.0,55.0,955.0,-0.7071067811865471,-0.7071067811865479,4.0,308.0,2.19722457733622
10696.0,6.539585955617669,2004.0,11.0,3.0,1.0,23.0,1.0,37.0,97.0,0.2588190451025207,0.9659258262890684,4.0,308.0,2.079441541679836
10696.0,6.546785410760524,2004.0,11.0,3.0,15.0,35.0,15.0,55.0,955.0,-0.7071067811865471,-0.7071067811865479,4.0,308.0,2.19722457733622
10696.0,6.539585955617669,2004.0,11.0,3.0,1.0,23.0,1.0,37.0,97.0,0.2588190451025207,0.9659258262890684,4.0,308.0,2.079441541679836
10696.0,6.546785410760524,2004.0,11.0,6.0,0.0,11.0,0.0,42.0,42.0,0.0,1.0,4.0,311.0,2.19722457733622
10696.0,6.546785410760524,2004.0,11.0,6.0,0.0,44.0,1.0,10.0,70.0,0.0,1.0,4.0,311.0,2.19722457733622
10696.0,6.546785410760524,2004.0,11.0,6.0,1.0,40.0,2.0,8.0,128.0,0.2588190451025207,0.9659258262890684,4.0,311.0,2.19722457733622
10696.0,6.546785410760524,2004.0,11.0,7.0,15.0,42.0,16.0,15.0,975.0,-0.7071067811865471,-0.7071067811865479,4.0,312.0,2.19722457733622
10696.0,6.546785410760524,2004.0,11.0,9.0,16.0,59.0,17.0,32.0,1052.0,-0.8660254037844385,-0.5000000000000004,4.0,314.0,2.19722457733622
10696.0,6.546785410760524,2004.0,11.0,10.0,1.0,59.0,2.0,20.0,140.0,0.2588190451025207,0.9659258262890684,4.0,315.0,2.19722457733622
10715.0,6.573680166960646,2004.0,12.0,30.0,22.0,2.0,22.0,28.0,1348.0,-0.5000000000000004,0.8660254037844384,4.0,365.0,1.0986122886681098
10715.0,6.573680166960646,2005.0,1.0,1.0,0.0,1.0,0.0,39.0,39.0,0.0,1.0,1.0,1.0,1.0986122886681098
10720.0,6.580639137284949,2005.0,1.0,15.0,22.0,25.0,23.0,31.0,1411.0,-0.5000000000000004,0.8660254037844384,1.0,15.0,2.6390573296152584
10720.0,6.580639137284949,2005.0,1.0,15.0,0.0,22.0,1.0,2.0,62.0,0.0,1.0,1.0,15.0,2.6390573296152584
10720.0,6.580639137284949,2005.0,1.0,15.0,5.0,54.0,7.0,17.0,437.0,0.9659258262890684,0.2588190451025207,1.0,15.0,2.6390573296152584
10720.0,6.580639137284949,2005.0,1.0,15.0,4.0,26.0,4.0,36.0,276.0,0.8660254037844386,0.5000000000000001,1.0,15.0,2.6390573296152584
10720.0,6.577861357721047,2005.0,1.0,15.0,14.0,8.0,14.0,39.0,879.0,-0.4999999999999997,-0.8660254037844388,1.0,15.0,1.0986122886681098
10720.0,6.580639137284949,2005.0,1.0,15.0,22.0,25.0,23.0,31.0,1411.0,-0.5000000000000004,0.8660254037844384,1.0,15.0,2.6390573296152584
10720.0,6.580639137284949,2005.0,1.0,15.0,0.0,22.0,1.0,2.0,62.0,0.0,1.0,1.0,15.0,2.6390573296152584
10720.0,6.580639137284949,2005.0,1.0,15.0,5.0,54.0,7.0,17.0,437.0,0.9659258262890684,0.2588190451025207,1.0,15.0,2.6390573296152584
10720.0,6.580639137284949,2005.0,1.0,15.0,4.0,26.0,4.0,36.0,276.0,0.8660254037844386,0.5000000000000001,1.0,15.0,2.6390573296152584
10720.0,6.577861357721047,2005.0,1.0,15.0,14.0,8.0,14.0,39.0,879.0,-0.4999999999999997,-0.8660254037844388,1.0,15.0,1.0986122886681098
10720.0,6.580639137284949,2005.0,1.0,17.0,6.0,59.0,10.0,7.0,607.0,1.0,6.123233995736766e-17,1.0,17.0,2.6390573296152584
10720.0,6.580639137284949,2005.0,1.0,17.0,6.0,59.0,10.0,7.0,607.0,1.0,6.123233995736766e-17,1.0,17.0,2.6390573296152584
10720.0,6.580639137284949,2005.0,1.0,19.0,8.0,3.0,8.0,40.0,520.0,0.8660254037844387,-0.4999999999999998,1.0,19.0,2.6390573296152584
10720.0,6.580639137284949,2005.0,1.0,19.0,6.0,58.0,7.0,55.0,475.0,1.0,6.123233995736766e-17,1.0,19.0,2.6390573296152584
10720.0,6.580639137284949,2005.0,1.0,20.0,6.0,36.0,7.0,26.0,446.0,1.0,6.123233995736766e-17,1.0,20.0,2.6390573296152584
10759.0,6.633318433280377,2005.0,5.0,13.0,16.0,13.0,17.0,28.0,1048.0,-0.8660254037844385,-0.5000000000000004,2.0,133.0,0.6931471805599453
10775.0,6.654152520183219,2005.0,6.0,16.0,20.0,1.0,20.0,42.0,1242.0,-0.8660254037844386,0.5000000000000001,2.0,167.0,0.6931471805599453
10786.0,6.668228248417403,2005.0,7.0,7.0,16.0,7.0,16.0,40.0,1000.0,-0.8660254037844385,-0.5000000000000004,3.0,188.0,1.791759469228055
10786.0,6.668228248417403,2005.0,7.0,13.0,14.0,1.0,15.0,38.0,938.0,-0.4999999999999997,-0.8660254037844388,3.0,194.0,1.791759469228055
10786.0,6.668228248417403,2005.0,7.0,13.0,12.0,3.0,12.0,24.0,744.0,1.2246467991473532e-16,-1.0,3.0,194.0,1.791759469228055
10786.0,6.668228248417403,2005.0,7.0,14.0,10.0,16.0,11.0,29.0,689.0,0.4999999999999999,-0.8660254037844387,3.0,195.0,1.791759469228055
10786.0,6.668228248417403,2005.0,7.0,14.0,5.0,57.0,7.0,43.0,463.0,0.9659258262890684,0.2588190451025207,3.0,195.0,1.791759469228055
10792.0,8.182279739259018,2005.0,7.0,27.0,4.0,33.0,5.0,30.0,330.0,0.8660254037844386,0.5000000000000001,3.0,208.0,3.4339872044851463
8040.0,8.182279739259018,2005.0,7.0,27.0,4.0,33.0,5.0,30.0,330.0,0.8660254037844386,0.5000000000000001,3.0,208.0,3.4339872044851463
10792.0,6.675823221634848,2005.0,7.0,30.0,6.0,17.0,7.0,1.0,421.0,1.0,6.123233995736766e-17,3.0,211.0,0.6931471805599453
10798.0,6.683360945766275,2005.0,8.0,22.0,16.0,46.0,18.0,2.0,1082.0,-0.8660254037844385,-0.5000000000000004,3.0,234.0,1.0986122886681098
10798.0,6.683360945766275,2005.0,8.0,22.0,16.0,46.0,18.0,2.0,1082.0,-0.8660254037844385,-0.5000000000000004,3.0,234.0,1.0986122886681098
10808.0,6.695798917058491,2005.0,9.0,7.0,17.0,17.0,18.0,3.0,1083.0,-0.9659258262890684,-0.2588190451025206,3.0,250.0,2.6390573296152584
10808.0,6.695798917058491,2005.0,9.0,9.0,19.0,13.0,20.0,36.0,1236.0,-0.9659258262890684,0.2588190451025203,3.0,252.0,2.6390573296152584
10808.0,6.695798917058491,2005.0,9.0,9.0,9.0,42.0,10.0,8.0,608.0,0.7071067811865476,-0.7071067811865475,3.0,252.0,2.6390573296152584
10808.0,6.695798917058491,2005.0,9.0,9.0,2.0,43.0,3.0,7.0,187.0,0.4999999999999999,0.8660254037844387,3.0,252.0,2.6390573296152584
10808.0,6.695798917058491,2005.0,9.0,9.0,5.0,32.0,6.0,0.0,360.0,0.9659258262890684,0.2588190451025207,3.0,252.0,2.6390573296152584
10808.0,6.695798917058491,2005.0,9.0,10.0,21.0,30.0,22.0,43.0,1363.0,-0.7071067811865477,0.7071067811865474,3.0,253.0,2.6390573296152584
10808.0,6.695798917058491,2005.0,9.0,10.0,16.0,34.0,16.0,51.0,1011.0,-0.8660254037844385,-0.5000000000000004,3.0,253.0,2.6390573296152584
10808.0,6.695798917058491,2005.0,9.0,10.0,19.0,10.0,19.0,50.0,1190.0,-0.9659258262890684,0.2588190451025203,3.0,253.0,2.6390573296152584
10808.0,6.695798917058491,2005.0,9.0,10.0,6.0,6.0,6.0,17.0,377.0,1.0,6.123233995736766e-17,3.0,253.0,2.6390573296152584
10808.0,6.695798917058491,2005.0,9.0,11.0,2.0,29.0,2.0,40.0,160.0,0.4999999999999999,0.8660254037844387,3.0,254.0,2.6390573296152584
10808.0,6.695798917058491,2005.0,9.0,11.0,12.0,44.0,13.0,53.0,833.0,1.2246467991473532e-16,-1.0,3.0,254.0,2.6390573296152584
10808.0,6.695798917058491,2005.0,9.0,13.0,23.0,15.0,23.0,30.0,1410.0,-0.2588190451025215,0.965925826289068,3.0,256.0,2.6390573296152584
10808.0,6.695798917058491,2005.0,9.0,13.0,19.0,19.0,20.0,57.0,1257.0,-0.9659258262890684,0.2588190451025203,3.0,256.0,2.6390573296152584
10876.0,8.182279739259018,2006.0,4.0,30.0,1.0,33.0,2.0,7.0,127.0,0.2588190451025207,0.9659258262890684,2.0,120.0,3.4339872044851463
10898.0,6.80128303447162,2006.0,7.0,6.0,8.0,13.0,8.0,51.0,531.0,0.8660254037844387,-0.4999999999999998,3.0,187.0,0.6931471805599453
10904.0,6.807934943699926,2006.0,8.0,16.0,14.0,37.0,19.0,22.0,1162.0,-0.4999999999999997,-0.8660254037844388,3.0,228.0,1.0986122886681098
10904.0,6.807934943699926,2006.0,8.0,16.0,18.0,44.0,18.0,50.0,1130.0,-1.0,-1.8369701987210294e-16,3.0,228.0,1.0986122886681098
8040.0,6.826545223556594,2006.0,11.0,5.0,12.0,16.0,12.0,40.0,760.0,1.2246467991473532e-16,-1.0,4.0,309.0,0.6931471805599453
8040.0,8.182279739259018,2006.0,11.0,6.0,17.0,43.0,18.0,6.0,1086.0,-0.9659258262890684,-0.2588190451025206,4.0,310.0,3.4339872044851463
10923.0,8.182279739259018,2006.0,11.0,6.0,17.0,43.0,18.0,6.0,1086.0,-0.9659258262890684,-0.2588190451025206,4.0,310.0,3.4339872044851463
10930.0,6.836259277277067,2006.0,12.0,5.0,10.0,18.0,10.0,45.0,645.0,0.4999999999999999,-0.8660254037844387,4.0,339.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,5.0,7.0,45.0,8.0,6.0,486.0,0.9659258262890684,-0.2588190451025206,4.0,339.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,5.0,19.0,49.0,20.0,14.0,1214.0,-0.9659258262890684,0.2588190451025203,4.0,339.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,5.0,6.0,5.0,6.0,30.0,390.0,1.0,6.123233995736766e-17,4.0,339.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,5.0,5.0,1.0,5.0,17.0,317.0,0.9659258262890684,0.2588190451025207,4.0,339.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,5.0,20.0,21.0,21.0,35.0,1295.0,-0.8660254037844386,0.5000000000000001,4.0,339.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,18.0,29.0,19.0,0.0,1140.0,-1.0,-1.8369701987210294e-16,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,8.0,2.0,9.0,3.0,543.0,0.8660254037844387,-0.4999999999999998,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,20.0,14.0,20.0,22.0,1222.0,-0.8660254037844386,0.5000000000000001,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,1.0,30.0,2.0,54.0,174.0,0.2588190451025207,0.9659258262890684,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,21.0,44.0,21.0,55.0,1315.0,-0.7071067811865477,0.7071067811865474,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,12.0,53.0,13.0,3.0,783.0,1.2246467991473532e-16,-1.0,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,16.0,15.0,16.0,26.0,986.0,-0.8660254037844385,-0.5000000000000004,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,22.0,26.0,22.0,33.0,1353.0,-0.5000000000000004,0.8660254037844384,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,18.0,29.0,19.0,0.0,1140.0,-1.0,-1.8369701987210294e-16,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,8.0,2.0,9.0,3.0,543.0,0.8660254037844387,-0.4999999999999998,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,20.0,14.0,20.0,22.0,1222.0,-0.8660254037844386,0.5000000000000001,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,1.0,30.0,2.0,54.0,174.0,0.2588190451025207,0.9659258262890684,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,21.0,44.0,21.0,55.0,1315.0,-0.7071067811865477,0.7071067811865474,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,12.0,53.0,13.0,3.0,783.0,1.2246467991473532e-16,-1.0,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,16.0,15.0,16.0,26.0,986.0,-0.8660254037844385,-0.5000000000000004,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,22.0,26.0,22.0,33.0,1353.0,-0.5000000000000004,0.8660254037844384,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,18.0,29.0,19.0,0.0,1140.0,-1.0,-1.8369701987210294e-16,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,8.0,2.0,9.0,3.0,543.0,0.8660254037844387,-0.4999999999999998,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,20.0,14.0,20.0,22.0,1222.0,-0.8660254037844386,0.5000000000000001,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,1.0,30.0,2.0,54.0,174.0,0.2588190451025207,0.9659258262890684,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,21.0,44.0,21.0,55.0,1315.0,-0.7071067811865477,0.7071067811865474,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,12.0,53.0,13.0,3.0,783.0,1.2246467991473532e-16,-1.0,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,16.0,15.0,16.0,26.0,986.0,-0.8660254037844385,-0.5000000000000004,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,6.0,22.0,26.0,22.0,33.0,1353.0,-0.5000000000000004,0.8660254037844384,4.0,340.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,13.0,2.0,14.0,2.0,57.0,177.0,0.4999999999999999,0.8660254037844387,4.0,347.0,3.49650756146648
10930.0,6.836259277277067,2006.0,12.0,14.0,21.0,7.0,22.0,26.0,1346.0,-0.7071067811865477,0.7071067811865474,4.0,348.0,3.49650756146648
10940.0,6.846943139585379,2007.0,1.0,25.0,6.0,33.0,7.0,58.0,478.0,1.0,6.123233995736766e-17,1.0,25.0,1.0986122886681098
10940.0,6.846943139585379,2007.0,1.0,25.0,21.0,32.0,21.0,45.0,1305.0,-0.7071067811865477,0.7071067811865474,1.0,25.0,1.0986122886681098
10980.0,8.182279739259018,2007.0,12.0,31.0,0.0,37.0,1.0,38.0,98.0,0.0,1.0,4.0,365.0,3.4339872044851463
10989.0,6.897704943128636,2008.0,3.0,25.0,18.0,36.0,19.0,13.0,1153.0,-1.0,-1.8369701987210294e-16,1.0,85.0,0.6931471805599453
10989.0,8.182279739259018,2008.0,3.0,25.0,4.0,49.0,5.0,4.0,304.0,0.8660254037844386,0.5000000000000001,1.0,85.0,3.4339872044851463
10989.0,8.182279739259018,2008.0,3.0,25.0,14.0,49.0,14.0,54.0,894.0,-0.4999999999999997,-0.8660254037844388,1.0,85.0,3.4339872044851463
10989.0,8.182279739259018,2008.0,3.0,25.0,17.0,34.0,17.0,41.0,1061.0,-0.9659258262890684,-0.2588190451025206,1.0,85.0,3.4339872044851463
8040.0,8.182279739259018,2008.0,4.0,26.0,13.0,54.0,14.0,38.0,878.0,-0.2588190451025208,-0.9659258262890684,2.0,117.0,3.4339872044851463
11093.0,6.997595982981927,2010.0,8.0,7.0,17.0,55.0,18.0,47.0,1127.0,-0.9659258262890684,-0.2588190451025206,3.0,219.0,0.6931471805599453
11099.0,7.003065458786462,2010.0,8.0,18.0,4.0,45.0,6.0,51.0,411.0,0.8660254037844386,0.5000000000000001,3.0,230.0,0.6931471805599453
11158.0,7.055312843339752,2011.0,2.0,13.0,17.0,28.0,17.0,47.0,1067.0,-0.9659258262890684,-0.2588190451025206,1.0,44.0,1.0986122886681098
11158.0,7.055312843339752,2011.0,2.0,15.0,1.0,44.0,2.0,6.0,126.0,0.2588190451025207,0.9659258262890684,1.0,46.0,1.0986122886681098
11163.0,7.059617628291383,2011.0,2.0,24.0,7.0,23.0,7.0,42.0,462.0,0.9659258262890684,-0.2588190451025206,1.0,55.0,0.6931471805599453
11166.0,7.060476365999801,2011.0,3.0,7.0,19.0,43.0,20.0,58.0,1258.0,-0.9659258262890684,0.2588190451025203,1.0,66.0,1.0986122886681098
11164.0,7.060476365999801,2011.0,3.0,7.0,19.0,43.0,20.0,58.0,1258.0,-0.9659258262890684,0.2588190451025203,1.0,66.0,1.0986122886681098
11226.0,7.112327444710911,2011.0,6.0,7.0,6.0,16.0,6.0,59.0,419.0,1.0,6.123233995736766e-17,2.0,158.0,0.6931471805599453
11261.0,7.140453043101158,2011.0,8.0,4.0,3.0,41.0,4.0,4.0,244.0,0.7071067811865476,0.7071067811865476,3.0,216.0,0.6931471805599453
11263.0,7.142036574706803,2011.0,8.0,8.0,18.0,0.0,18.0,18.0,1098.0,-1.0,-1.8369701987210294e-16,3.0,220.0,1.3862943611198906
11263.0,7.142036574706803,2011.0,8.0,9.0,7.0,48.0,8.0,8.0,488.0,0.9659258262890684,-0.2588190451025206,3.0,221.0,1.3862943611198906
11263.0,7.142036574706803,2011.0,8.0,9.0,3.0,19.0,4.0,8.0,248.0,0.7071067811865476,0.7071067811865476,3.0,221.0,1.3862943611198906
11283.0,7.157735484249907,2011.0,9.0,6.0,22.0,12.0,22.0,24.0,1344.0,-0.5000000000000004,0.8660254037844384,3.0,249.0,1.6094379124341005
11283.0,7.157735484249907,2011.0,9.0,6.0,1.0,35.0,2.0,5.0,125.0,0.2588190451025207,0.9659258262890684,3.0,249.0,1.6094379124341005
11283.0,7.157735484249907,2011.0,9.0,6.0,22.0,12.0,22.0,24.0,1344.0,-0.5000000000000004,0.8660254037844384,3.0,249.0,1.6094379124341005
11283.0,7.157735484249907,2011.0,9.0,6.0,1.0,35.0,2.0,5.0,125.0,0.2588190451025207,0.9659258262890684,3.0,249.0,1.6094379124341005
11302.0,7.172424577124845,2011.0,9.0,22.0,10.0,29.0,11.0,44.0,704.0,0.4999999999999999,-0.8660254037844387,3.0,265.0,2.5649493574615367
11302.0,7.172424577124845,2011.0,9.0,24.0,9.0,21.0,9.0,48.0,588.0,0.7071067811865476,-0.7071067811865475,3.0,267.0,2.5649493574615367
11302.0,7.172424577124845,2011.0,9.0,24.0,12.0,33.0,14.0,10.0,850.0,1.2246467991473532e-16,-1.0,3.0,267.0,2.5649493574615367
11302.0,7.172424577124845,2011.0,9.0,24.0,20.0,29.0,20.0,42.0,1242.0,-0.8660254037844386,0.5000000000000001,3.0,267.0,2.5649493574615367
11302.0,7.172424577124845,2011.0,9.0,24.0,17.0,19.0,17.0,31.0,1051.0,-0.9659258262890684,-0.2588190451025206,3.0,267.0,2.5649493574615367
11302.0,7.172424577124845,2011.0,9.0,24.0,19.0,9.0,19.0,41.0,1181.0,-0.9659258262890684,0.2588190451025203,3.0,267.0,2.5649493574615367
11302.0,7.172424577124845,2011.0,9.0,24.0,17.0,59.0,18.0,24.0,1104.0,-0.9659258262890684,-0.2588190451025206,3.0,267.0,2.5649493574615367
11302.0,7.172424577124845,2011.0,9.0,25.0,4.0,31.0,5.0,5.0,305.0,0.8660254037844386,0.5000000000000001,3.0,268.0,2.5649493574615367
11302.0,7.172424577124845,2011.0,9.0,25.0,2.0,27.0,2.0,37.0,157.0,0.4999999999999999,0.8660254037844387,3.0,268.0,2.5649493574615367
11302.0,7.172424577124845,2011.0,9.0,25.0,15.0,26.0,15.0,38.0,938.0,-0.7071067811865471,-0.7071067811865479,3.0,268.0,2.5649493574615367
11302.0,7.172424577124845,2011.0,9.0,25.0,8.0,46.0,8.0,52.0,532.0,0.8660254037844387,-0.4999999999999998,3.0,268.0,2.5649493574615367
11302.0,7.172424577124845,2011.0,9.0,25.0,16.0,51.0,17.0,9.0,1029.0,-0.8660254037844385,-0.5000000000000004,3.0,268.0,2.5649493574615367
11387.0,7.23561914106675,2011.0,12.0,25.0,18.0,11.0,18.0,20.0,1100.0,-1.0,-1.8369701987210294e-16,4.0,359.0,0.6931471805599453
11402.0,7.246368080102461,2012.0,1.0,19.0,13.0,44.0,17.0,50.0,1070.0,-0.2588190451025208,-0.9659258262890684,1.0,19.0,1.3862943611198906
11402.0,7.246368080102461,2012.0,1.0,23.0,3.0,38.0,4.0,34.0,274.0,0.7071067811865476,0.7071067811865476,1.0,23.0,1.3862943611198906
11402.0,7.246368080102461,2012.0,1.0,27.0,17.0,37.0,18.0,56.0,1136.0,-0.9659258262890684,-0.2588190451025206,1.0,27.0,1.3862943611198906
11429.0,7.265429723253953,2012.0,3.0,5.0,2.0,30.0,4.0,43.0,283.0,0.4999999999999999,0.8660254037844387,1.0,65.0,1.791759469228055
11429.0,7.265429723253953,2012.0,3.0,7.0,0.0,2.0,0.0,40.0,40.0,0.0,1.0,1.0,67.0,1.791759469228055
11429.0,7.266128779556451,2012.0,3.0,7.0,1.0,5.0,1.0,23.0,83.0,0.2588190451025207,0.9659258262890684,1.0,67.0,0.6931471805599453
11429.0,7.265429723253953,2012.0,3.0,9.0,3.0,22.0,4.0,18.0,258.0,0.7071067811865476,0.7071067811865476,1.0,69.0,1.791759469228055
11429.0,7.265429723253953,2012.0,3.0,10.0,17.0,15.0,18.0,30.0,1110.0,-0.9659258262890684,-0.2588190451025206,1.0,70.0,1.791759469228055
11429.0,7.265429723253953,2012.0,3.0,13.0,17.0,12.0,18.0,25.0,1105.0,-0.9659258262890684,-0.2588190451025206,1.0,73.0,1.791759469228055
11476.0,7.29776828253138,2012.0,5.0,17.0,1.0,25.0,2.0,14.0,134.0,0.2588190451025207,0.9659258262890684,2.0,138.0,0.6931471805599453
11513.0,7.323830566202317,2012.0,7.0,4.0,9.0,47.0,9.0,57.0,597.0,0.7071067811865476,-0.7071067811865475,3.0,186.0,2.4849066497880004
11513.0,7.323830566202317,2012.0,7.0,4.0,22.0,3.0,22.0,15.0,1335.0,-0.5000000000000004,0.8660254037844384,3.0,186.0,2.4849066497880004
11513.0,7.323830566202317,2012.0,7.0,4.0,12.0,7.0,12.0,32.0,752.0,1.2246467991473532e-16,-1.0,3.0,186.0,2.4849066497880004
11513.0,7.323830566202317,2012.0,7.0,4.0,4.0,28.0,4.0,45.0,285.0,0.8660254037844386,0.5000000000000001,3.0,186.0,2.4849066497880004
11515.0,7.323830566202317,2012.0,7.0,5.0,11.0,39.0,11.0,49.0,709.0,0.258819045102521,-0.9659258262890682,3.0,187.0,2.4849066497880004
11515.0,7.323830566202317,2012.0,7.0,5.0,3.0,25.0,3.0,39.0,219.0,0.7071067811865476,0.7071067811865476,3.0,187.0,2.4849066497880004
